file,line,type,commit,author,date,time,timezone,datetime,depth,length
src\lib\Project.svelte,11,svelte,c0ca1da7,Allison Conrey,2024-11-14,15:11:34,-08:00,2024-11-14T15:11:34-08:00,0,8
src\lib\Project.svelte,12,svelte,c0ca1da7,Allison Conrey,2024-11-14,15:11:34,-08:00,2024-11-14T15:11:34-08:00,0,0
src\lib\Project.svelte,13,svelte,c0ca1da7,Allison Conrey,2024-11-14,15:11:34,-08:00,2024-11-14T15:11:34-08:00,0,5
src\lib\Project.svelte,14,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,7
src\lib\Project.svelte,15,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,12
src\lib\Project.svelte,16,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,21
src\lib\Project.svelte,17,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,44
src\lib\Project.svelte,18,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,8
src\lib\Project.svelte,19,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,0
src\lib\Project.svelte,20,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,0,0
src\lib\Project.svelte,21,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,6
src\lib\Project.svelte,22,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,15
src\lib\Project.svelte,23,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,17
src\lib\Project.svelte,24,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,0
src\lib\Project.svelte,25,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,0,0
src\lib\Project.svelte,26,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,3
src\lib\Project.svelte,27,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,14
src\lib\Project.svelte,28,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,11
src\lib\Project.svelte,29,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,0
src\lib\Project.svelte,30,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,0,0
src\lib\Project.svelte,31,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,5
src\lib\Project.svelte,32,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,30
src\lib\Project.svelte,33,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,3,34
src\lib\Project.svelte,34,css,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,1,0
src\lib\Project.svelte,35,svelte,c0ca1da7,Allison Conrey,2024-11-14,15:11:34,-08:00,2024-11-14T15:11:34-08:00,0,6
src\lib\Project.svelte,36,svelte,c0ca1da7,Allison Conrey,2024-11-14,15:11:34,-08:00,2024-11-14T15:11:34-08:00,0,0
src\lib\Project.svelte,37,svelte,c0ca1da7,Allison Conrey,2024-11-14,15:11:34,-08:00,2024-11-14T15:11:34-08:00,0,0
src\lib\Project.svelte,38,svelte,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,0,0
src\lib\Project.svelte,39,svelte,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,0,0
src\lib\Project.svelte,40,svelte,00000000,Not Committed Yet,2024-11-14,15:42:32,-08:00,2024-11-14T15:42:32-08:00,0,0
src\lib\index.js,1,js,8470494,Allison Conrey,2024-10-25,22:24:20,-07:00,2024-10-25T22:24:20-07:00,0,72
